date,location,total_cases,new_cases,total_deaths,new_deaths,median_age,total_vaccinations,people_fully_vaccinated,new_vaccinations,total_boosters,population,population_density,stringency_index
2020-11-29,India,9.431691e6,38772.0,137139.0,443.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-11-30,India,9.462809e6,31118.0,137621.0,482.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-01,India,9.499413e6,36604.0,138122.0,501.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-02,India,9.534964e6,35551.0,138648.0,526.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-03,India,9.571559e6,36595.0,139188.0,540.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-04,India,9.608211e6,36652.0,139700.0,512.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-05,India,9.644222e6,36011.0,140182.0,482.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-06,India,9.677203e6,32981.0,140573.0,391.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-07,India,9.70377e6,26567.0,140958.0,385.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-08,India,9.73585e6,32080.0,141360.0,402.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-09,India,9.767371e6,31521.0,141772.0,412.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-10,India,9.796744e6,29373.0,142185.0,413.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-11,India,9.826775e6,30031.0,142628.0,443.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-12,India,9.857029e6,30254.0,143019.0,391.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-13,India,9.8841e6,27071.0,143355.0,336.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-14,India,9.906165e6,22065.0,143709.0,354.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-15,India,9.932547e6,26382.0,144096.0,387.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-16,India,9.956557e6,24010.0,144451.0,355.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-17,India,9.979447e6,22890.0,144789.0,338.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-18,India,1.0004599e7,25152.0,145136.0,347.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-19,India,1.0031223e7,26624.0,145477.0,341.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-20,India,1.005556e7,24337.0,145810.0,333.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-21,India,1.0075116e7,19556.0,146111.0,301.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-22,India,1.0099066e7,23950.0,146444.0,333.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-23,India,1.0123778e7,24712.0,146756.0,312.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-24,India,1.0146845e7,23067.0,147092.0,336.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-25,India,1.0169118e7,22273.0,147343.0,251.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-26,India,1.018785e7,18732.0,147622.0,279.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-27,India,1.0207871e7,20021.0,147901.0,279.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-28,India,1.0224303e7,16432.0,148153.0,252.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-29,India,1.0244852e7,20549.0,148439.0,286.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-30,India,1.0266674e7,21822.0,148738.0,299.0,28.2,,,,,1.393409033e9,450.419,68.98
2020-12-31,India,1.0286709e7,20035.0,148994.0,256.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-01,India,1.0305788e7,19079.0,149218.0,224.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-02,India,1.0323965e7,18177.0,149435.0,217.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-03,India,1.0340469e7,16504.0,149649.0,214.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-04,India,1.0356844e7,16375.0,149850.0,201.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-05,India,1.0374932e7,18088.0,150114.0,264.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-06,India,1.0395278e7,20346.0,150336.0,222.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-07,India,1.0413417e7,18139.0,150570.0,234.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-08,India,1.0413417e7,0.0,150570.0,0.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-09,India,1.0450284e7,36867.0,150999.0,429.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-10,India,1.0466595e7,16311.0,151160.0,161.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-11,India,1.0479179e7,12584.0,151327.0,167.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-12,India,1.0495147e7,15968.0,151529.0,202.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-13,India,1.0512093e7,16946.0,151727.0,198.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-14,India,1.0527683e7,15590.0,151918.0,191.0,28.2,,,,,1.393409033e9,450.419,68.98
2021-01-15,India,1.0542841e7,15158.0,152093.0,175.0,28.2,0.0,,,,1.393409033e9,450.419,68.98
2021-01-16,India,1.0557985e7,15144.0,152274.0,181.0,28.2,191181.0,,191181.0,,1.393409033e9,450.419,68.98
2021-01-17,India,1.0571773e7,13788.0,152419.0,145.0,28.2,224301.0,,33120.0,,1.393409033e9,450.419,68.98
2021-01-18,India,1.0581823e7,10050.0,152556.0,137.0,28.2,454049.0,,229748.0,,1.393409033e9,450.419,68.98
2021-01-19,India,1.0595639e7,13816.0,152718.0,162.0,28.2,674835.0,,220786.0,,1.393409033e9,450.419,68.98
2021-01-20,India,1.0610883e7,15244.0,152869.0,151.0,28.2,806484.0,,131649.0,,1.393409033e9,450.419,68.98
2021-01-21,India,1.0625428e7,14545.0,153032.0,163.0,28.2,1.043534e6,,237050.0,,1.393409033e9,450.419,68.98
2021-01-22,India,1.0639684e7,14256.0,153184.0,152.0,28.2,1.390592e6,,347058.0,,1.393409033e9,450.419,68.98
2021-01-23,India,1.0654533e7,14849.0,153339.0,155.0,28.2,1.582201e6,,191609.0,,1.393409033e9,450.419,68.98
2021-01-24,India,1.0667736e7,13203.0,153470.0,131.0,28.2,1.615504e6,,33303.0,,1.393409033e9,450.419,68.98
2021-01-25,India,1.0676838e7,9102.0,153587.0,117.0,28.2,2.023809e6,,408305.0,,1.393409033e9,450.419,68.98
2021-01-26,India,1.0689527e7,12689.0,153724.0,137.0,28.2,2.02948e6,,5671.0,,1.393409033e9,450.419,67.13
2021-01-27,India,1.0701193e7,11666.0,153847.0,123.0,28.2,2.355979e6,,326499.0,,1.393409033e9,450.419,61.57
2021-01-28,India,1.0720048e7,18855.0,154010.0,163.0,28.2,2.928053e6,,572074.0,,1.393409033e9,450.419,61.57
2021-01-29,India,1.073313e7,13082.0,154147.0,137.0,28.2,3.500027e6,,571974.0,,1.393409033e9,450.419,61.57
2021-01-30,India,1.0746174e7,13044.0,154274.0,127.0,28.2,3.744334e6,,244307.0,,1.393409033e9,450.419,61.57
2021-01-31,India,1.075761e7,11436.0,154392.0,118.0,28.2,3.758843e6,,14509.0,,1.393409033e9,450.419,61.57
2021-02-01,India,1.0766245e7,8635.0,154486.0,94.0,28.2,3.950156e6,,191313.0,,1.393409033e9,450.419,61.57
2021-02-02,India,1.0777284e7,11039.0,154596.0,110.0,28.2,4.138918e6,,188762.0,,1.393409033e9,450.419,61.57
2021-02-03,India,1.0790183e7,12899.0,154703.0,107.0,28.2,4.449552e6,,310634.0,,1.393409033e9,450.419,61.57
2021-02-04,India,1.0802591e7,12408.0,154823.0,120.0,28.2,4.959445e6,,509893.0,,1.393409033e9,450.419,61.57
2021-02-05,India,1.0814304e7,11713.0,154918.0,95.0,28.2,5.416849e6,,457404.0,,1.393409033e9,450.419,61.57
2021-02-06,India,1.0826363e7,12059.0,154996.0,78.0,28.2,5.775322e6,,358473.0,,1.393409033e9,450.419,61.57
2021-02-07,India,1.0838194e7,11831.0,155080.0,84.0,28.2,5.812362e6,,37040.0,,1.393409033e9,450.419,61.57
2021-02-08,India,1.0847304e7,9110.0,155158.0,78.0,28.2,6.259008e6,,446646.0,,1.393409033e9,450.419,61.57
2021-02-09,India,1.0858371e7,11067.0,155252.0,94.0,28.2,6.611561e6,,352553.0,,1.393409033e9,450.419,61.57
2021-02-10,India,1.0871294e7,12923.0,155360.0,108.0,28.2,7.017114e6,,405553.0,,1.393409033e9,450.419,61.57
2021-02-11,India,1.0880603e7,9309.0,155447.0,87.0,28.2,7.50501e6,,487896.0,,1.393409033e9,450.419,61.57
2021-02-12,India,1.0892746e7,12143.0,155550.0,103.0,28.2,7.967647e6,,462637.0,,1.393409033e9,450.419,61.57
2021-02-13,India,1.090494e7,12194.0,155642.0,92.0,28.2,8.052454e6,7668.0,84807.0,,1.393409033e9,450.419,61.57
2021-02-14,India,1.0916589e7,11649.0,155732.0,90.0,28.2,,,,,1.393409033e9,450.419,61.57
2021-02-15,India,1.092571e7,9121.0,155813.0,81.0,28.2,8.516771e6,98118.0,,,1.393409033e9,450.419,61.57
2021-02-16,India,1.093732e7,11610.0,155913.0,100.0,28.2,8.857341e6,216339.0,340570.0,,1.393409033e9,450.419,61.57
2021-02-17,India,1.0950201e7,12881.0,156014.0,101.0,28.2,9.186757e6,342116.0,329416.0,,1.393409033e9,450.419,61.57
2021-02-18,India,1.0963394e7,13193.0,156111.0,97.0,28.2,9.846523e6,464932.0,659766.0,,1.393409033e9,450.419,61.57
2021-02-19,India,1.0977387e7,13993.0,156212.0,101.0,28.2,1.0449942e7,756942.0,603419.0,,1.393409033e9,450.419,61.57
2021-02-20,India,1.0991651e7,14264.0,156302.0,90.0,28.2,1.0838323e7,873940.0,388381.0,,1.393409033e9,450.419,61.57
2021-02-21,India,1.100585e7,14199.0,156385.0,83.0,28.2,1.1085173e7,960642.0,246850.0,,1.393409033e9,450.419,61.57
2021-02-22,India,1.1016434e7,10584.0,156463.0,78.0,28.2,1.1424094e7,1.115542e6,338921.0,,1.393409033e9,450.419,61.57
2021-02-23,India,1.1030176e7,13742.0,156567.0,104.0,28.2,1.1907392e7,1.321635e6,483298.0,,1.393409033e9,450.419,61.57
2021-02-24,India,1.1046914e7,16738.0,156705.0,138.0,28.2,1.2366633e7,1.481754e6,459241.0,,1.393409033e9,450.419,63.43
2021-02-25,India,1.1063491e7,16577.0,156825.0,120.0,28.2,1.3067047e7,1.860859e6,700414.0,,1.393409033e9,450.419,63.43
2021-02-26,India,1.1079979e7,16488.0,156938.0,113.0,28.2,1.375694e7,2.204083e6,689893.0,,1.393409033e9,450.419,63.43
2021-02-27,India,1.1096731e7,16752.0,157051.0,113.0,28.2,1.4242547e7,2.453878e6,485607.0,,1.393409033e9,450.419,63.43
2021-02-28,India,1.1112241e7,15510.0,157157.0,106.0,28.2,1.4301266e7,2.456191e6,58719.0,,1.393409033e9,450.419,63.43
2021-03-01,India,1.1124527e7,12286.0,157248.0,91.0,28.2,1.4854136e7,2.597799e6,552870.0,,1.393409033e9,450.419,63.43
2021-03-02,India,1.1139516e7,14989.0,157346.0,98.0,28.2,1.5620749e7,2.713978e6,766613.0,,1.393409033e9,450.419,63.43
2021-03-03,India,1.1156923e7,17407.0,157435.0,89.0,28.2,1.6616048e7,2.876927e6,995299.0,,1.393409033e9,450.419,63.43
2021-03-04,India,1.1173761e7,16838.0,157548.0,113.0,28.2,1.8005503e7,3.208668e6,1.389455e6,,1.393409033e9,450.419,63.43
2021-03-05,India,1.1192045e7,18284.0,157656.0,108.0,28.2,1.9497704e7,3.501021e6,1.492201e6,,1.393409033e9,450.419,63.43
2021-03-06,India,1.1210799e7,18754.0,157756.0,100.0,28.2,2.0922344e7,3.754041e6,1.42464e6,,1.393409033e9,450.419,63.43
2021-03-07,India,1.1229398e7,18599.0,157853.0,97.0,28.2,2.098901e7,3.761107e6,66666.0,,1.393409033e9,450.419,63.43
2021-03-08,India,1.1244786e7,15388.0,157930.0,77.0,28.2,2.3008733e7,4.06545e6,2.019723e6,,1.393409033e9,450.419,63.43
2021-03-09,India,1.1262707e7,17921.0,158063.0,133.0,28.2,2.4367906e7,4.363679e6,1.359173e6,,1.393409033e9,450.419,57.87
2021-03-10,India,1.1285561e7,22854.0,158189.0,126.0,28.2,2.5685011e7,4.65053e6,1.317105e6,,1.393409033e9,450.419,57.87
2021-03-11,India,1.1308846e7,23285.0,158306.0,117.0,28.2,2.616492e7,4.729079e6,479909.0,,1.393409033e9,450.419,57.87
2021-03-12,India,1.1333728e7,24882.0,158446.0,140.0,28.2,2.8218457e7,5.142953e6,2.053537e6,,1.393409033e9,450.419,57.87
2021-03-13,India,1.1359048e7,25320.0,158607.0,161.0,28.2,2.9738409e7,5.430774e6,1.519952e6,,1.393409033e9,450.419,57.87
2021-03-14,India,1.1385339e7,26291.0,158725.0,118.0,28.2,2.9908038e7,5.455653e6,169629.0,,1.393409033e9,450.419,57.87
2021-03-15,India,1.1409831e7,24492.0,158856.0,131.0,28.2,3.2947432e7,5.867948e6,3.039394e6,,1.393409033e9,450.419,57.87
2021-03-16,India,1.1438734e7,28903.0,159044.0,188.0,28.2,3.5064536e7,6.202499e6,2.117104e6,,1.393409033e9,450.419,57.87
2021-03-17,India,1.1474605e7,35871.0,159216.0,172.0,28.2,3.7143255e7,6.542468e6,2.078719e6,,1.393409033e9,450.419,57.87
2021-03-18,India,1.1514331e7,39726.0,159370.0,154.0,28.2,3.9339817e7,6.913587e6,2.196562e6,,1.393409033e9,450.419,57.87
2021-03-19,India,1.1555284e7,40953.0,159558.0,188.0,28.2,4.2063392e7,7.221362e6,2.723575e6,,1.393409033e9,450.419,57.87
2021-03-20,India,1.159913e7,43846.0,159755.0,197.0,28.2,4.4603841e7,7.478654e6,2.540449e6,,1.393409033e9,450.419,57.87
2021-03-21,India,1.1646081e7,46951.0,159967.0,212.0,28.2,4.5065998e7,7.491696e6,462157.0,,1.393409033e9,450.419,57.87
2021-03-22,India,1.1686796e7,40715.0,160166.0,199.0,28.2,4.8494594e7,7.863441e6,3.428596e6,,1.393409033e9,450.419,57.87
2021-03-23,India,1.1734058e7,47262.0,160441.0,275.0,28.2,5.0841286e7,8.109334e6,2.346692e6,,1.393409033e9,450.419,57.87
2021-03-24,India,1.1787534e7,53476.0,160692.0,251.0,28.2,5.3145709e7,8.299171e6,2.304423e6,,1.393409033e9,450.419,57.87
2021-03-25,India,1.1846652e7,59118.0,160949.0,257.0,28.2,5.550444e7,8.502968e6,2.358731e6,,1.393409033e9,450.419,57.87
2021-03-26,India,1.190891e7,62258.0,161240.0,291.0,28.2,5.8109773e7,8.683155e6,2.605333e6,,1.393409033e9,450.419,57.87
2021-03-27,India,1.1971624e7,62714.0,161552.0,312.0,28.2,6.0269782e7,8.828346e6,2.160009e6,,1.393409033e9,450.419,57.87
2021-03-28,India,1.2039644e7,68020.0,161843.0,291.0,28.2,6.0530435e7,8.870201e6,260653.0,,1.393409033e9,450.419,57.87
2021-03-29,India,1.2095855e7,56211.0,162114.0,271.0,28.2,6.1113354e7,8.901956e6,582919.0,,1.393409033e9,450.419,57.87
2021-03-30,India,1.2149335e7,53480.0,162468.0,354.0,28.2,6.3054353e7,9.065318e6,1.940999e6,,1.393409033e9,450.419,57.87
2021-03-31,India,1.2221665e7,72330.0,162927.0,459.0,28.2,6.5117896e7,9.334695e6,2.063543e6,,1.393409033e9,450.419,57.87
2021-04-01,India,1.2303131e7,81466.0,163396.0,469.0,28.2,6.8789138e7,9.64034e6,3.671242e6,,1.393409033e9,450.419,57.87
2021-04-02,India,1.239226e7,89129.0,164110.0,714.0,28.2,7.3054295e7,9.972706e6,4.265157e6,,1.393409033e9,450.419,57.87
2021-04-03,India,1.2485509e7,93249.0,164623.0,513.0,28.2,7.5979651e7,1.0240181e7,2.925356e6,,1.393409033e9,450.419,74.54
2021-04-04,India,1.2589067e7,103558.0,165101.0,478.0,28.2,7.9105163e7,1.0426325e7,3.125512e6,,1.393409033e9,450.419,74.54
2021-04-05,India,1.2686049e7,96982.0,165547.0,446.0,28.2,8.3110926e7,1.0833617e7,4.005763e6,,1.393409033e9,450.419,69.91
2021-04-06,India,1.2801785e7,115736.0,166177.0,630.0,28.2,8.7077474e7,1.1140459e7,3.966548e6,,1.393409033e9,450.419,69.91
2021-04-07,India,1.2928574e7,126789.0,166862.0,685.0,28.2,9.0198673e7,1.1435646e7,3.121199e6,,1.393409033e9,450.419,69.91
2021-04-08,India,1.3060542e7,131968.0,167642.0,780.0,28.2,9.4334262e7,1.187774e7,4.135589e6,,1.393409033e9,450.419,69.91
2021-04-09,India,1.3205926e7,145384.0,168436.0,794.0,28.2,9.807516e7,1.2311308e7,3.740898e6,,1.393409033e9,450.419,69.91
2021-04-10,India,1.3358805e7,152879.0,169275.0,839.0,28.2,1.01595147e8,1.2709186e7,3.519987e6,,1.393409033e9,450.419,69.91
2021-04-11,India,1.3527717e7,168912.0,170179.0,904.0,28.2,1.04528565e8,1.2941165e7,2.933418e6,,1.393409033e9,450.419,69.91
2021-04-12,India,1.3689453e7,161736.0,171058.0,879.0,28.2,1.08533085e8,1.3490046e7,4.00452e6,,1.393409033e9,450.419,69.91
2021-04-13,India,1.3873825e7,184372.0,172085.0,1027.0,28.2,1.11179578e8,1.3877664e7,2.646493e6,,1.393409033e9,450.419,69.91
2021-04-14,India,1.4074564e7,200739.0,173123.0,1038.0,28.2,1.14493238e8,1.4314039e7,3.31366e6,,1.393409033e9,450.419,69.91
2021-04-15,India,1.4291917e7,217353.0,174308.0,1185.0,28.2,1.17223509e8,1.4874254e7,2.730271e6,,1.393409033e9,450.419,69.91
2021-04-16,India,1.4526609e7,234692.0,175649.0,1341.0,28.2,1.19937641e8,1.5529157e7,2.714132e6,,1.393409033e9,450.419,69.91
2021-04-17,India,1.4788003e7,261394.0,177150.0,1501.0,28.2,1.2262259e8,1.6191514e7,2.684949e6,,1.393409033e9,450.419,69.91
2021-04-18,India,1.5061805e7,273802.0,178769.0,1619.0,28.2,1.23852566e8,1.6480796e7,1.229976e6,,1.393409033e9,450.419,69.91
2021-04-19,India,1.5320972e7,259167.0,180530.0,1761.0,28.2,1.27129113e8,1.7469932e7,3.276547e6,,1.393409033e9,450.419,73.61
2021-04-20,India,1.561613e7,295158.0,182553.0,2023.0,28.2,,,,,1.393409033e9,450.419,73.61
2021-04-21,India,1.5930774e7,314644.0,184657.0,2104.0,28.2,1.29646105e8,1.7972744e7,,,1.393409033e9,450.419,73.61
2021-04-22,India,1.6263695e7,332921.0,186920.0,2263.0,28.2,1.32754608e8,1.9170339e7,3.108503e6,,1.393409033e9,450.419,73.61
2021-04-23,India,1.6610481e7,346786.0,189544.0,2624.0,28.2,,,,,1.393409033e9,450.419,73.61
2021-04-24,India,1.6960172e7,349691.0,192311.0,2767.0,28.2,,,,,1.393409033e9,450.419,73.61
2021-04-25,India,1.7313163e7,352991.0,195123.0,2812.0,28.2,1.39185173e8,2.1390165e7,,,1.393409033e9,450.419,73.61
2021-04-26,India,1.7636186e7,323023.0,197894.0,2771.0,28.2,1.42524947e8,2.2638695e7,3.339774e6,,1.393409033e9,450.419,73.61
2021-04-27,India,1.7997113e7,360927.0,201187.0,3293.0,28.2,1.44879233e8,2.3615946e7,2.354286e6,,1.393409033e9,450.419,73.61
2021-04-28,India,1.8376421e7,379308.0,204832.0,3645.0,28.2,1.47053392e8,2.4515213e7,2.174159e6,,1.393409033e9,450.419,73.61
2021-04-29,India,1.8762976e7,386555.0,208330.0,3498.0,28.2,1.49268772e8,2.5456864e7,2.21538e6,,1.393409033e9,450.419,73.61
2021-04-30,India,1.9164969e7,401993.0,211853.0,3523.0,28.2,1.51998107e8,2.6621155e7,2.729335e6,,1.393409033e9,450.419,73.61
2021-05-01,India,1.9557457e7,392488.0,215542.0,3689.0,28.2,1.53626325e8,2.7297355e7,1.628218e6,,1.393409033e9,450.419,73.61
2021-05-02,India,1.9925517e7,368060.0,218959.0,3417.0,28.2,1.54211511e8,2.750736e7,585186.0,,1.393409033e9,450.419,73.61
2021-05-03,India,2.0282833e7,357316.0,222408.0,3449.0,28.2,1.56082136e8,2.8385461e7,1.870625e6,,1.393409033e9,450.419,73.61
2021-05-04,India,2.0664979e7,382146.0,226188.0,3780.0,28.2,1.57750752e8,2.9122833e7,1.668616e6,,1.393409033e9,450.419,73.61
2021-05-05,India,2.107741e7,412431.0,230168.0,3980.0,28.2,1.59931238e8,3.0200597e7,2.180486e6,,1.393409033e9,450.419,73.61
2021-05-06,India,2.1491598e7,414188.0,234083.0,3915.0,28.2,1.62603603e8,3.1544713e7,2.672365e6,,1.393409033e9,450.419,73.61
2021-05-07,India,2.1892676e7,401078.0,238270.0,4187.0,28.2,1.6519e8,3.2895173e7,2.586397e6,,1.393409033e9,450.419,73.61
2021-05-08,India,2.2296081e7,403405.0,242347.0,4077.0,28.2,1.67493857e8,3.4127375e7,2.303857e6,,1.393409033e9,450.419,73.61
2021-05-09,India,2.2662575e7,366494.0,246116.0,3769.0,28.2,1.68304868e8,3.4450192e7,811011.0,,1.393409033e9,450.419,73.61
2021-05-10,India,2.2992517e7,329942.0,249992.0,3876.0,28.2,1.71098918e8,3.5906905e7,2.79405e6,,1.393409033e9,450.419,81.94
2021-05-11,India,2.3340938e7,348421.0,254197.0,4205.0,28.2,1.73862643e8,3.7305298e7,2.763725e6,,1.393409033e9,450.419,81.94
2021-05-12,India,2.3703665e7,362727.0,258317.0,4120.0,28.2,1.76045577e8,3.8240332e7,2.182934e6,,1.393409033e9,450.419,81.94
2021-05-13,India,2.4046809e7,343144.0,262317.0,4000.0,28.2,1.78361846e8,3.9274256e7,2.316269e6,,1.393409033e9,450.419,81.94
2021-05-14,India,2.4372907e7,326098.0,266207.0,3890.0,28.2,1.79646413e8,3.9784951e7,1.284567e6,,1.393409033e9,450.419,81.94
2021-05-15,India,2.4684077e7,311170.0,270284.0,4077.0,28.2,1.81544536e8,4.0412424e7,1.898123e6,,1.393409033e9,450.419,81.94
2021-05-16,India,2.4965463e7,281386.0,274390.0,4106.0,28.2,1.82251006e8,4.0486671e7,706470.0,,1.393409033e9,450.419,81.94
2021-05-17,India,2.5228996e7,263533.0,278719.0,4329.0,28.2,1.83817204e8,4.0726986e7,1.566198e6,,1.393409033e9,450.419,81.94
2021-05-18,India,2.549633e7,267334.0,283248.0,4529.0,28.2,1.85191602e8,4.0921402e7,1.374398e6,,1.393409033e9,450.419,81.94
2021-05-19,India,2.577244e7,276110.0,287122.0,3874.0,28.2,1.864106e8,4.1076994e7,1.218998e6,,1.393409033e9,450.419,81.94
2021-05-20,India,2.6031991e7,259551.0,291331.0,4209.0,28.2,1.87886885e8,4.1262233e7,1.476285e6,,1.393409033e9,450.419,81.94
2021-05-21,India,2.628929e7,257299.0,295525.0,4194.0,28.2,,,,,1.393409033e9,450.419,81.94
2021-05-22,India,2.6530132e7,240842.0,299266.0,3741.0,28.2,1.90842497e8,4.1622881e7,,,1.393409033e9,450.419,81.94
2021-05-23,India,2.6752447e7,222315.0,303720.0,4454.0,28.2,1.9171924e8,4.1686052e7,876743.0,,1.393409033e9,450.419,81.94
2021-05-24,India,2.6948874e7,196427.0,307231.0,3511.0,28.2,1.94165711e8,4.1864206e7,2.446471e6,,1.393409033e9,450.419,81.94
2021-05-25,India,2.7157795e7,208921.0,311388.0,4157.0,28.2,1.95506779e8,4.19954e7,1.341068e6,,1.393409033e9,450.419,81.94
2021-05-26,India,2.7369093e7,211298.0,315235.0,3847.0,28.2,1.98425615e8,4.2235974e7,2.918836e6,,1.393409033e9,450.419,81.94
2021-05-27,India,2.7555457e7,186364.0,318895.0,3660.0,28.2,2.01203166e8,4.241956e7,2.777551e6,,1.393409033e9,450.419,81.94
2021-05-28,India,2.7729247e7,173790.0,322512.0,3617.0,28.2,2.03166802e8,4.256124e7,1.963636e6,,1.393409033e9,450.419,81.94
2021-05-29,India,2.78948e7,165553.0,325972.0,3460.0,28.2,2.07088953e8,4.2930249e7,3.922151e6,,1.393409033e9,450.419,81.94
2021-05-30,India,2.8047534e7,152734.0,329100.0,3128.0,28.2,2.08665123e8,4.306711e7,1.57617e6,,1.393409033e9,450.419,81.94
2021-05-31,India,2.8175044e7,127510.0,331895.0,2795.0,28.2,2.10449895e8,4.325881e7,1.784772e6,,1.393409033e9,450.419,81.94
2021-06-01,India,2.8307832e7,132788.0,335102.0,3207.0,28.2,2.13135738e8,4.3550558e7,2.685843e6,,1.393409033e9,450.419,81.94
